patent_number,patent_title,patent_date,inventor_city,inventor_country,inventor_first_name,inventor_first_seen_date,inventor_id,inventor_last_name,inventor_last_seen_date,inventor_lastknown_city,inventor_lastknown_country,inventor_sequence,inventor_state,inventor_state_fips,inventor_total_num_patents
10022841,Nonwoven abrasive article with extended life,2018-07-17,Roma,US,Shyiguei,1991-04-30,fl:sh_ln:hsu-297,Hsu,2023-05-09,Plano,US,0,TX,48,11
10022841,Nonwoven abrasive article with extended life,2018-07-17,Roma,US,Godofredo,2018-03-13,fl:go_ln:vela-1,Vela,2018-07-17,Roma,US,2,TX,48,3
10023132,Stake joint fastening system,2018-07-17,Metepec,MX,Alejandro Barrera,2018-07-17,fl:al_ln:torres-24,Torres,2018-07-17,Metepec,MX,0,,,1
10023132,Stake joint fastening system,2018-07-17,Jiutepec,MX,Jesus Edgar,2013-06-25,fl:je_ln:dominguezcuevas-1,Dominguez Cuevas,2022-04-19,Jiutepec,MX,1,,,9
10024557,Water extractor device using scuppers,2018-07-17,Riverside,US,Mark,2016-03-29,fl:ma_ln:fewell-1,Fewell,2021-03-30,Riverside,US,1,CA,06,3
10024557,Water extractor device using scuppers,2018-07-17,Mexicali,MX,Benjamin,2018-07-17,fl:be_ln:hernandez-1,Hernandez,2018-07-17,Mexicali,MX,4,,,1
10024557,Water extractor device using scuppers,2018-07-17,Redondo Beach,US,Michael B.,2001-12-18,fl:mi_ln:faust-4,Faust,2018-07-17,Redondo Beach,US,2,CA,06,7
10024557,Water extractor device using scuppers,2018-07-17,Mexicali,MX,Marco A.,2018-07-17,fl:ma_ln:zazueta-1,Zazueta,2018-07-17,Mexicali,MX,0,,,1
10024557,Water extractor device using scuppers,2018-07-17,Westminster,US,James L.,2018-07-17,fl:ja_ln:nguyen-5,Nguyen,2018-07-17,Westminster,US,3,CA,06,1
10025054,Optical fiber distribution hub with fiber routing structures,2018-07-17,Reynosa,MX,Sergio,2016-05-17,fl:se_ln:sanchezgarcia-1,Sanchez Garcia,2018-07-17,Reynosa,MX,1,,,3
10025054,Optical fiber distribution hub with fiber routing structures,2018-07-17,Reynosa,MX,Adriana,2016-05-17,fl:ad_ln:montalvourbano-1,Montalvo Urbano,2019-10-08,Reynosa,MX,0,,,4
10025424,Vehicle with headlight control,2018-07-17,Plymouth,US,Jhammel,2018-07-17,fl:jh_ln:montes-1,Montes,2018-08-28,Plymouth,US,2,MI,26,2
10025424,Vehicle with headlight control,2018-07-17,Tlalnepantla,MX,Fernando,2018-07-17,fl:fe_ln:cruzsolis-1,Cruz Solis,2018-07-17,Tlalnepantla,MX,0,,,1
10025424,Vehicle with headlight control,2018-07-17,Mexico City,MX,Hector,2018-07-17,fl:he_ln:amador-1,Amador,2018-07-17,Mexico City,MX,3,,,1
10025424,Vehicle with headlight control,2018-07-17,Cuautitlán Izcalli,MX,Tania,2018-07-17,fl:ta_ln:garcia-1,Garcia,2018-12-04,Durango,MX,1,,,2
10026587,Sample holder for scanning electron microscopy (SEM) and atomic force microscopy (AFM),2018-07-17,Copoya,MX,Florentino,2015-09-01,fl:fl_ln:leyteguerrero-1,Leyte Guerrero,2019-06-04,Mexico City,MX,0,,,4
10026587,Sample holder for scanning electron microscopy (SEM) and atomic force microscopy (AFM),2018-07-17,Copoya,MX,Ubaldo,2018-03-20,fl:ub_ln:sadottpachecoyalcala-1,Sadott Pacheco y Alcalá,2018-07-17,Copoya,MX,1,,,2
10026587,Sample holder for scanning electron microscopy (SEM) and atomic force microscopy (AFM),2018-07-17,Copoya,MX,David,2018-07-17,fl:da_ln:velazquezcruz-1,Velázquez Cruz,2018-07-17,Copoya,MX,2,,,1
10026587,Sample holder for scanning electron microscopy (SEM) and atomic force microscopy (AFM),2018-07-17,Copoya,MX,Galicia Mabel,2018-07-17,fl:ga_ln:acostagarate-1,Acosta Garate,2018-07-17,Copoya,MX,3,,,1
10027051,Hybrid electrical connector,2018-07-17,Detroit,US,Allison,2018-07-17,fl:al_ln:mcinnis-1,McInnis,2024-03-26,Detroit,US,4,MI,26,3
10027051,Hybrid electrical connector,2018-07-17,Westerburg,DE,Jens,2018-07-17,fl:je_ln:oberender-1,Oberender,2022-09-20,Böbingen an der Rems,DE,5,,,4
10027051,Hybrid electrical connector,2018-07-17,Chihuahua,MX,Mario,2018-07-17,fl:ma_ln:reyes-10,Reyes,2023-09-12,Bothell,US,1,,,3
10027051,Hybrid electrical connector,2018-07-17,Gaylord,US,Robert,2004-03-02,fl:ro_ln:keller-17,Keller,2021-11-30,Waterford Township,US,8,MI,26,14
10027051,Hybrid electrical connector,2018-07-17,Grosse Pointe Park,US,Mark,2018-07-17,fl:ma_ln:ryskamp-1,Ryskamp,2023-12-05,Grosse Pointe Park,US,3,MI,26,10
10027051,Hybrid electrical connector,2018-07-17,Northville,US,Ligor,2016-12-06,fl:li_ln:manushi-1,Manushi,2023-12-05,Northville,US,0,MI,26,12
10027051,Hybrid electrical connector,2018-07-17,Ann Arbor,US,Alexander,2003-08-19,fl:al_ln:moore-41,Moore,2019-09-10,Ann Arbor,US,7,MI,26,6
10027051,Hybrid electrical connector,2018-07-17,Detroit,US,Hiram,2016-12-06,fl:hi_ln:avalos-1,Avalos,2023-12-05,Detroit,US,2,MI,26,7
10027051,Hybrid electrical connector,2018-07-17,Echterdingen,DE,Michael,1996-09-17,fl:mi_ln:schoenfeld-1,Schoenfeld,2019-09-10,Echterdingen,DE,6,,,15
10028391,Bussed electrical center,2018-07-17,Chihuahua,MX,Irving,2018-07-17,tdx243bre82lj9u21kvzljs5x,Meza Ricano,2018-07-17,Chihuahua,MX,2,,,1
10028391,Bussed electrical center,2018-07-17,Chihuahua,MX,Naiki A.,2018-07-17,fl:na_ln:reynosogalvan-1,Reynoso Galvan,2021-12-21,Rochester,US,0,,,4
10028391,Bussed electrical center,2018-07-17,Chihuahua,MX,Rodrigo,2018-07-17,fl:ro_ln:villanuevaponce-1,Villanueva Ponce,2021-04-06,Royal Oak,US,1,,,3
10029508,"Method for shaping synthetic paper, holding strip formed by such a method, and sheet holding device",2018-07-24,Nicolás Romero,MX,Mabel Guadalupe,2018-07-24,fl:ma_ln:diazlopez-1,Diaz-Lopez,2018-07-24,Nicolás Romero,MX,1,,,1
10029508,"Method for shaping synthetic paper, holding strip formed by such a method, and sheet holding device",2018-07-24,Nicolás Romero,MX,Eduardo,2018-07-24,fl:ed_ln:diazlopez-1,Diaz-Lopez,2018-07-24,Nicolás Romero,MX,2,,,1
10029508,"Method for shaping synthetic paper, holding strip formed by such a method, and sheet holding device",2018-07-24,Nicolás Romero,MX,Jose Daniel,2018-07-24,fl:jo_ln:vargascervantes-1,Vargas-Cervantes,2018-07-24,Nicolás Romero,MX,0,,,1
10029546,Electric soft cap for pickup truck bed,2018-07-24,Mexico City,MX,Mauricio,2018-07-24,fl:ma_ln:acostaloyola-1,Acosta Loyola,2018-07-24,Mexico City,MX,0,,,1
10029618,Removable and expandable storage unit for a motor vehicle,2018-07-24,Mexico City,MX,Eduardo Arturo,2018-07-24,fl:ed_ln:aguilarruelas-1,Aguilar Ruelas,2021-08-24,Mexico City,MX,1,,,12
10029618,Removable and expandable storage unit for a motor vehicle,2018-07-24,Cuautitlán Izcalli,MX,Hector Alberto,2018-07-24,fl:he_ln:mendozasaldivar-1,Mendoza Saldivar,2021-08-10,Cuautitlán Izcalli,MX,3,,,5
10029618,Removable and expandable storage unit for a motor vehicle,2018-07-24,Cuautitlán Izcalli,MX,Miriam Quilahztli,2018-07-24,fl:mi_ln:perezastudillo-1,Perez Astudillo,2018-07-24,Cuautitlán Izcalli,MX,0,,,1
10029618,Removable and expandable storage unit for a motor vehicle,2018-07-24,Mexico City,MX,Mario Daniel,2018-07-24,fl:ma_ln:bautista-7,Bautista,2018-07-24,Mexico City,MX,2,,,1
10029625,"Bracket support structures for vehicle trim panels, and methods of using the same",2018-07-24,Matamoros,MX,Gustavo,2018-07-24,fl:gu_ln:mejiaperez-1,Mejia Perez,2018-10-30,Metepec,MX,0,,,2
10029625,"Bracket support structures for vehicle trim panels, and methods of using the same",2018-07-24,Toluca,MX,Juan Sebastian,2018-07-24,sdgdvxlxg0qiesc4j3zqe93a6,Munera Medina,2018-07-24,Toluca,MX,1,,,1
10029634,Vehicle bumper assembly,2018-07-24,Estado de México,MX,Pedro A.,2016-11-15,fl:pe_ln:diaz-5,Diaz,2018-07-24,Estado de México,MX,0,,,2
10029679,Controlling skidding vehicles,2018-07-24,Metepec,MX,Ivan,2018-07-24,fl:iv_ln:nava-1,Nava,2018-07-24,Metepec,MX,0,,,1
10029792,Personal electronic device mounting assemblies,2018-07-24,Krum,US,Armando,2002-05-21,fl:ar_ln:valdes-1,Valdes,2020-06-30,Krum,US,2,TX,48,13
10029792,Personal electronic device mounting assemblies,2018-07-24,Chihuahua,MX,Homero,2015-01-20,fl:ho_ln:heredia-1,Heredia,2018-07-24,Chihuahua,MX,0,,,2
10029792,Personal electronic device mounting assemblies,2018-07-24,El Paso,US,Raul G.,2017-07-11,fl:ra_ln:reyes-1,Reyes,2022-12-20,Denton,US,1,TX,48,7
10029792,Personal electronic device mounting assemblies,2018-07-24,Lewisville,US,Garrett,2017-07-11,fl:ga_ln:wolfe-1,Wolfe,2024-01-23,Carrollton,US,3,TX,48,3
10030132,Ethylene copolymer-modified plastisol,2018-07-24,Mexico City,MX,Sara Luisa,2009-09-22,fl:sa_ln:reynosogomez-1,Reynoso Gomez,2018-07-24,Mexico City,MX,0,,,2
10030132,Ethylene copolymer-modified plastisol,2018-07-24,Newark,US,Elizabeth R.,1992-06-02,fl:el_ln:griffin-1,Griffin,2020-06-30,Newark,US,1,DE,10,9
10030202,Mesoporous composite of molecular sieves for hydrocracking of heavy crude oils and residues,2018-07-24,Mexico City,MX,Jorge,2010-01-26,fl:jo_ln:ancheytajuarez-1,Ancheyta Juarez,2020-10-06,Mexico City,MX,1,,,13
10030202,Mesoporous composite of molecular sieves for hydrocracking of heavy crude oils and residues,2018-07-24,Mexico City,MX,Jorge Fernando,2011-06-28,fl:jo_ln:ramirezsolis-1,Ramirez Solis,2021-08-24,Mexico City,MX,4,,,4
10030202,Mesoporous composite of molecular sieves for hydrocracking of heavy crude oils and residues,2018-07-24,Mexico City,MX,Patricia,2011-06-28,fl:pa_ln:rayomayoral-1,Rayo Mayoral,2018-07-24,Mexico City,MX,0,,,5
10030202,Mesoporous composite of molecular sieves for hydrocracking of heavy crude oils and residues,2018-07-24,Mexico City,MX,Guillermo,2010-01-26,fl:gu_ln:centenonolasco-1,Centeno Nolasco,2018-07-24,Mexico City,MX,3,,,6
10030202,Mesoporous composite of molecular sieves for hydrocracking of heavy crude oils and residues,2018-07-24,Mexico City,MX,Gustavo Jesus,2010-01-26,fl:gu_ln:marroquinsanchez-1,Marroquin Sanchez,2018-07-24,Mexico City,MX,2,,,6
10030210,Dry lubricant for conveying containers,2018-07-24,Woodbury,US,Lawrence A.,1994-09-20,fl:la_ln:grab-2,Grab,2020-12-01,Woodbury,US,1,MN,27,27
10030210,Dry lubricant for conveying containers,2018-07-24,West St. Paul,US,Eric D.,1993-04-20,fl:er_ln:morrison-2,Morrison,2023-10-17,West St. Paul,US,5,MN,27,60
10030210,Dry lubricant for conveying containers,2018-07-24,Mendota Heights,US,Guang-Jong Jason,2018-07-24,fl:gu_ln:weiu-1,Weiu,2018-07-24,Mendota Heights,US,4,MN,27,1
10030210,Dry lubricant for conveying containers,2018-07-24,Naucalpan,MX,Arturo S.,2010-06-22,fl:ar_ln:valenciasil-1,Valencia Sil,2020-12-01,Naucalpan,MX,0,,,13
10030210,Dry lubricant for conveying containers,2018-07-24,Minneapolis,US,David A.,1992-10-27,fl:da_ln:halsrud-1,Halsrud,2020-12-01,Minneapolis,US,3,MN,27,24
10030210,Dry lubricant for conveying containers,2018-07-24,Pilar,AR,Hector R.,2010-06-22,fl:he_ln:dibenedetto-2,Dibenedetto,2020-12-01,Pilar,AR,6,,,13
10030210,Dry lubricant for conveying containers,2018-07-24,Apple Valley,US,Bruce E.,1977-04-19,fl:br_ln:schmidt-2,Schmidt,2020-12-01,Apple Valley,US,2,MN,27,27
10030590,Method and apparatus for reprogramming a vehicle component,2018-07-24,Guadalajara,MX,Jurgen Christian,2018-07-24,fl:ju_ln:hagedornmaillard-1,Hagedorn Maillard,2018-07-24,Guadalajara,MX,0,,,1
10030590,Method and apparatus for reprogramming a vehicle component,2018-07-24,Zapopan,MX,Luis Roberto,2017-09-19,fl:lu_ln:togoperaza-1,Togo Peraza,2018-07-24,Zapopan,MX,2,,,2
10030590,Method and apparatus for reprogramming a vehicle component,2018-07-24,Zapopan,MX,Alberto,2018-07-24,fl:al_ln:navarrohurtado-1,Navarro Hurtado,2018-07-24,Zapopan,MX,4,,,1
10030590,Method and apparatus for reprogramming a vehicle component,2018-07-24,Guadalajara,MX,Irving,2018-07-24,fl:ir_ln:moralesrodriguez-1,Morales Rodriguez,2020-07-28,Guadalajara,MX,1,,,2
10030590,Method and apparatus for reprogramming a vehicle component,2018-07-24,Zapopan,MX,Jorge,2018-07-24,fl:jo_ln:benitezsosa-1,Benitez Sosa,2018-07-24,Zapopan,MX,3,,,1
10031785,Predictive computing resource allocation for distributed environments,2018-07-24,Sahuarita,US,Shaun E.,2016-02-02,fl:sh_ln:harrington-1,Harrington,2023-04-18,Sahuarita,US,1,AZ,04,55
10031785,Predictive computing resource allocation for distributed environments,2018-07-24,Guadalajara,MX,Emmanuel B.,2018-07-24,fl:em_ln:gonzalez-3,Gonzalez,2021-12-14,Guadalajara,MX,0,,,4
10031785,Predictive computing resource allocation for distributed environments,2018-07-24,Vail,US,Christopher B.,2008-08-05,fl:ch_ln:moore-47,Moore,2023-11-07,Vail,US,3,AZ,04,58
10031785,Predictive computing resource allocation for distributed environments,2018-07-24,Tucson,US,Harry R.,2016-06-21,fl:ha_ln:mcgregor-3,McGregor,2023-11-07,Tucson,US,2,AZ,04,59
10033121,"Fastener, shield, and corresponding systems and methods",2018-07-24,Ejido Primero de Mayo,MX,Sergio,1992-05-05,fl:se_ln:aguirre-4,Aguirre,2019-10-08,Seymour,US,0,,,14
10033121,"Fastener, shield, and corresponding systems and methods",2018-07-24,Apodaca,MX,Julio Cesar Ayala,2017-05-30,fl:ju_ln:vera-7,Vera,2023-01-31,Apodaca,MX,2,,,7
10033121,"Fastener, shield, and corresponding systems and methods",2018-07-24,Guadalupe,MX,Carlos Gonzalez,2016-12-20,fl:ca_ln:inda-1,Inda,2023-01-31,Apodaca,MX,1,,,9
10034659,Urine collection device for dependent patients,2018-07-31,El Control,MX,Adriana,2018-07-31,fl:ad_ln:torresflores-1,Torres Flores,2018-07-31,El Control,MX,1,,,1
10034659,Urine collection device for dependent patients,2018-07-31,El Control,MX,Alicia,2018-07-31,fl:al_ln:dehoyosreyes-1,De Hoyos Reyes,2018-07-31,El Control,MX,2,,,1
10034659,Urine collection device for dependent patients,2018-07-31,El Control,MX,Andrea,2018-07-31,fl:an_ln:sillergonzalez-1,Siller Gonzalez,2018-07-31,El Control,MX,0,,,1
10034659,Urine collection device for dependent patients,2018-07-31,Sonora,MX,Ramses,2016-04-12,fl:ra_ln:galazmendez-1,Galaz Mendez,2019-01-15,Hermosillo,MX,3,,,3
10035466,"Apparatus with integral clip for tags, tickets and the like",2018-07-31,Villa de Cos,MX,Marco Antonio,2018-07-31,fl:ma_ln:araujopadilla-1,Araujo Padilla,2018-07-31,Villa de Cos,MX,3,,,1
10035466,"Apparatus with integral clip for tags, tickets and the like",2018-07-31,San Mateo Atenco,MX,Antonio,2018-07-31,fl:an_ln:martinezilescas-1,Martinez Ilescas,2018-07-31,San Mateo Atenco,MX,2,,,1
10035466,"Apparatus with integral clip for tags, tickets and the like",2018-07-31,Puebla,MX,Francisco,2017-06-27,fl:fr_ln:ronquillomelendez-1,Ronquillo Melendez,2019-05-14,Puebla,MX,0,,,5
10035466,"Apparatus with integral clip for tags, tickets and the like",2018-07-31,Santiago Yancuitlalpan,MX,Enrique,2017-09-19,fl:en_ln:granellpeniche-1,Granell Peniche,2019-05-21,Naucalpan,MX,1,,,4
10035487,Side airbag including forward facing vent,2018-07-31,Northville,US,Zhibing,2007-07-03,fl:zh_ln:deng-39,Deng,2024-03-05,Northville,US,0,MI,26,91
10035487,Side airbag including forward facing vent,2018-07-31,Villa Guerrero,MX,Alberto,2018-07-31,fl:al_ln:molinabernal-1,Molina Bernal,2018-07-31,Villa Guerrero,MX,3,,,1
10035487,Side airbag including forward facing vent,2018-07-31,Canton,US,Deepak,2007-06-26,fl:de_ln:patel-20,Patel,2024-03-05,Canton,US,1,MI,26,78
10035487,Side airbag including forward facing vent,2018-07-31,Northville,US,Shekar Prabhakar,2009-05-05,fl:sh_ln:erasala-1,Erasala,2024-01-23,Northville,US,2,MI,26,17
10035599,Seat support system,2018-07-31,Izamal,MX,Jose Ramon,2018-07-31,fl:jo_ln:madrigalcarmona-1,Madrigal Carmona,2021-01-26,Izamal,MX,1,,,2
10035599,Seat support system,2018-07-31,Izamal,MX,Oscar,2018-02-27,fl:os_ln:ruizlara-1,Ruiz Lara,2024-03-12,Kirkland,US,0,,,10
10035599,Seat support system,2018-07-31,Izamal,MX,Patricia,2018-07-31,fl:pa_ln:luevanogonzalez-1,Luevano Gonzalez,2021-01-26,Izamal,MX,2,,,3
10035757,"Amino and imino propionic acids, process of preparation and use",2018-07-31,Mexico City,MX,Hiram Isaac,2013-08-27,fl:hi_ln:beltranconde-2,Beltran Conde,2019-02-19,Mexico City,MX,3,,,10
10035757,"Amino and imino propionic acids, process of preparation and use",2018-07-31,Mexico City,MX,Luis Silvestre,2013-08-27,fl:lu_ln:zamudiorivera-1,Zamudio Rivera,2022-07-12,Mexico City,MX,1,,,23
10035757,"Amino and imino propionic acids, process of preparation and use",2018-07-31,Mexico City,MX,Marco Antonio,2015-07-07,fl:ma_ln:dominguezaguilar-1,Dominguez Aguilar,2024-02-13,Mexico City,MX,4,,,6
10035757,"Amino and imino propionic acids, process of preparation and use",2018-07-31,Mexico City,MX,Aristeo,2014-08-26,fl:ar_ln:estradabuendia-1,Estrada Buendia,2019-02-26,Mexico City,MX,6,,,7
10035757,"Amino and imino propionic acids, process of preparation and use",2018-07-31,Mexico City,MX,Jaquelin,2018-07-31,fl:ja_ln:martinezviramontes-1,Martinez Viramontes,2019-02-19,Mexico City,MX,5,,,3
10035757,"Amino and imino propionic acids, process of preparation and use",2018-07-31,Mexico City,MX,Violeta Yasmin,2013-08-27,fl:vi_ln:menacervantes-2,Mena Cervantes,2021-06-29,Mexico City,MX,2,,,18
10035757,"Amino and imino propionic acids, process of preparation and use",2018-07-31,Mexico City,MX,Raul,2013-08-27,fl:ra_ln:hernandezaltamirano-1,Hernandez Altamirano,2022-07-12,Mexico City,MX,0,,,23
10036865,Parking door assemblies for use with fiber distribution hubs and methods of installing parking door assemblies,2018-07-31,Fort Worth,US,Cynthia Cantu,2018-07-31,fl:cy_ln:martinez-1,Martinez,2020-02-11,Fort Worth,US,2,TX,48,2
10036865,Parking door assemblies for use with fiber distribution hubs and methods of installing parking door assemblies,2018-07-31,Azle,US,William Julius McPhil,2005-02-08,fl:wi_ln:giraud-1,Giraud,2024-01-16,Azle,US,1,TX,48,39
10036865,Parking door assemblies for use with fiber distribution hubs and methods of installing parking door assemblies,2018-07-31,Reynosa,MX,Giovanna Monserrat,2018-07-31,fl:gi_ln:francoromo-1,Franco Romo,2018-07-31,Reynosa,MX,0,,,1
10039246,Machine harvestable tomatillo,2018-08-07,Sinaloa,MX,Flavio Ramos,2018-08-07,fl:fl_ln:dominguez-1,Dominguez,2018-08-07,Sinaloa,MX,0,,,1
10039246,Machine harvestable tomatillo,2018-08-07,Davis,US,Joseph Patrick,2018-08-07,fl:jo_ln:jacobs-18,Jacobs,2018-08-07,Davis,US,1,CA,06,1
10040215,Blade and blade attachment system for an oscillating tool,2018-08-07,Palatine,US,Jeremy,2011-09-27,fl:je_ln:rubens-1,Rubens,2024-01-23,Palatine,US,0,IL,17,34
10040215,Blade and blade attachment system for an oscillating tool,2018-08-07,Mexicali,MX,Fernando,2018-08-07,fl:fe_ln:porchas-1,Porchas,2018-08-07,Mexicali,MX,2,,,1
10040215,Blade and blade attachment system for an oscillating tool,2018-08-07,Imperial,US,Jaime,1984-04-24,fl:ja_ln:moreno-7,Moreno,2019-04-30,Imperial,US,1,CA,06,56
10040728,Methods and compositions for increasing the bioactivity of nutrients,2018-08-07,Carlsbad,US,Todd Frank,2012-05-08,fl:to_ln:ovokaitys-1,Ovokaitys,2024-02-20,Carlsbad,US,0,CA,06,10
10040728,Methods and compositions for increasing the bioactivity of nutrients,2018-08-07,Edinburgh,GB,John Scott,1983-06-14,fl:jo_ln:strachan-3,Strachan,2024-02-20,Edinburgh,GB,2,,,19
10040728,Methods and compositions for increasing the bioactivity of nutrients,2018-08-07,Huixquilucan de Degollado,MX,Raul Mendez,2018-08-07,fl:ra_ln:segura-1,Segura,2018-08-07,Huixquilucan de Degollado,MX,1,,,1
10041373,Gas turbine water wash methods and systems,2018-08-07,Querétaro,MX,Veronica Elizabeth,2017-08-22,fl:ve_ln:vela-1,Vela,2021-09-07,Yécora,MX,0,,,3
10041373,Gas turbine water wash methods and systems,2018-08-07,Querétaro,MX,Salvador,1984-06-19,fl:sa_ln:villarreal-2,Villarreal,2018-08-07,Querétaro,MX,3,,,2
10041373,Gas turbine water wash methods and systems,2018-08-07,Querétaro,MX,Yeremi Adair,2018-08-07,fl:ye_ln:lopez-1,Lopez,2018-08-07,Querétaro,MX,2,,,1
10041373,Gas turbine water wash methods and systems,2018-08-07,Tolimán,MX,Berenice,2018-08-07,fl:be_ln:vilchis-1,Vilchis,2018-08-07,Tolimán,MX,1,,,1
10042964,Method of evaluating a part,2018-08-07,Springboro,US,Andrew Scott,1994-04-12,fl:an_ln:kessie-1,Kessie,2022-05-17,Springboro,US,0,OH,39,11
10042964,Method of evaluating a part,2018-08-07,Querétaro,MX,Tomas Eduardo,2018-08-07,fl:to_ln:elias-2,Elias,2022-05-17,Querétaro,MX,3,,,2
10042964,Method of evaluating a part,2018-08-07,Mason,US,Kyle Dean,2018-08-07,fl:ky_ln:blomgren-1,Blomgren,2022-05-17,Mason,US,5,OH,39,2
